Date,BNP,Airbus,Deutsche,Enel,LVMH,Sanofi
2008-11-10,51.2,12.08,11.625,4.809,44.43,47.14
2008-11-11,46.93,11.83,11.325,4.672,39.44,47.45
2008-11-12,44.48,12.03,11.115,4.549,39.42,47.07
2008-11-13,44.9,11.8,11.45,4.496,38.51,47.5
2008-11-14,45.49,12.23,11.61,4.654,37.25,48.13
2008-11-17,41.81,11.82,11.11,4.553,36.85,46.25
2008-11-18,39.67,11.65,10.995,4.584,36.83,47.2
2008-11-19,35.23,10.99,10.84,4.571,35.49,45.23
2008-11-20,35.47,10.45,10.755,4.491,35.59,43.06
2008-11-21,34.97,10.6,10.24,4.425,35.32,38.61
2008-11-24,37.9,11.87,11.165,4.557,39.71,44.27
2008-11-25,39.41,12.02,10.995,4.438,41.19,43.12
2008-11-26,39.26,12.46,11.12,4.39,38.73,41.95
2008-11-27,42.18,12.58,10.73,4.407,40.4,41.38
2008-11-28,42.11,12.38,10.89,4.326,40.18,43.22
2008-12-01,38.9,12.01,10.345,3.912,39.04,42.84
2008-12-02,38.8,12.03,11.0,3.905,38.41,43.01
2008-12-03,39.31,12.41,11.38,4.002,39.85,43.67
2008-12-04,41.1,12.3,11.16,3.843,39.27,43.78
2008-12-05,38.0,11.34,11.18,3.614,37.36,43.15
2008-12-08,43.1,11.88,11.525,3.775,41.28,44.76
2008-12-09,43.74,11.92,11.54,3.81,43.99,45.26
2008-12-10,44.83,11.91,11.315,3.879,43.48,44.86
2008-12-11,45.42,11.38,11.1,3.901,43.98,43.8
2008-12-12,42.57,11.59,10.92,3.753,42.05,44.02
2008-12-15,38.29,11.53,10.935,3.757,42.23,43.13
2008-12-16,40.19,11.43,11.14,3.768,42.95,44.58
2008-12-17,33.26,10.95,11.045,3.879,42.27,45.36
2008-12-18,32.07,10.96,11.2,3.949,42.74,45.93
2008-12-19,29.52,11.61,10.72,3.947,42.38,47.08
2008-12-22,28.83,11.21,10.79,3.859,40.84,46.28
2008-12-23,28.91,11.44,10.645,3.905,40.3,44.27
2008-12-29,28.91,11.56,10.56,3.887,41.43,44.7
2008-12-30,29.16,11.56,10.75,3.987,42.16,45.51
2009-01-02,31.78,12.55,11.02,4.099,43.62,46.45
2009-01-05,30.96,13.36,11.39,4.231,44.03,45.38
2009-01-06,33.14,13.7,11.295,4.169,44.57,46.96
2009-01-07,34.02,13.52,10.84,4.11,44.01,47.35
2009-01-08,33.86,13.34,10.88,4.057,42.47,46.58
2009-01-09,33.11,13.61,10.685,3.945,41.45,47.09
2009-01-12,33.2,13.14,10.535,3.874,40.97,46.91
2009-01-13,33.03,13.38,10.53,3.837,41.21,47.47
2009-01-14,31.16,12.44,10.23,3.742,36.87,48.44
2009-01-15,29.12,12.59,10.045,3.771,36.95,47.9
2009-01-16,28.19,12.64,9.99,3.799,36.73,48.68
2009-01-19,26.58,12.79,10.235,3.861,36.05,48.83
2009-01-20,23.04,13.21,10.405,3.841,36.72,48.68
2009-01-21,23.27,13.21,10.32,3.782,37.41,47.17
2009-01-22,22.55,12.81,10.125,3.709,37.78,46.57
2009-01-23,20.78,12.52,10.2,3.7,37.01,47.2
2009-01-26,24.3,13.05,10.185,3.845,39.6,46.31
2009-01-27,24.26,13.01,10.03,3.797,39.07,45.06
2009-01-28,29.3,13.75,10.085,3.857,41.1,43.67
2009-01-29,28.67,13.17,9.71,3.83,38.64,43.38
2009-01-30,29.17,13.62,9.47,3.874,38.58,43.86
2009-02-02,26.63,13.82,9.515,3.79,37.85,44.18
2009-02-03,25.96,13.5,10.03,3.976,38.15,45.02
2009-02-04,26.91,13.74,10.25,4.134,40.62,45.0
2009-02-05,26.92,13.63,10.085,4.147,40.01,45.46
2009-02-06,28.24,13.94,10.075,4.183,45.08,44.36
2009-02-09,28.59,14.29,9.745,4.145,45.04,44.45
2009-02-10,27.6,13.2,9.55,4.028,42.71,43.72
2009-02-11,27.02,13.46,9.665,3.987,44.0,47.24
2009-02-12,25.54,13.42,9.61,3.883,43.39,46.12
2009-02-13,25.7,13.48,9.65,3.845,43.79,46.73
2009-02-16,25.23,13.61,9.7,3.861,43.11,46.17
2009-02-17,23.33,13.14,9.355,3.852,42.71,45.8
2009-02-18,23.93,12.88,9.64,3.826,42.22,45.99
2009-02-19,23.81,13.07,9.555,3.861,42.62,45.56
2009-02-20,22.67,12.38,9.41,3.746,41.24,44.23
2009-02-23,22.49,11.83,9.325,3.815,40.78,44.71
2009-02-24,22.4,11.36,9.19,3.768,41.37,43.97
2009-02-25,23.57,11.35,9.065,3.72,41.68,43.46
2009-02-26,26.43,11.81,9.48,3.749,41.87,42.37
2009-02-27,25.26,11.59,9.565,3.477,40.9,40.7
2009-03-02,22.91,10.95,9.375,3.244,39.12,40.88
2009-03-03,22.74,10.53,9.265,3.18,39.65,40.86
2009-03-04,24.03,10.95,9.72,3.242,42.57,40.93
2009-03-05,22.33,10.32,9.24,3.189,41.24,41.09
2009-03-06,21.12,10.06,9.265,3.046,40.3,39.32
2009-03-09,21.45,10.13,9.16,2.913,38.94,40.09
2009-03-10,25.9,10.41,9.42,3.063,41.53,40.61
2009-03-11,26.64,9.89,9.28,2.971,43.46,39.59
2009-03-12,27.6,9.69,9.415,3.2,44.43,39.2
2009-03-13,28.43,9.72,9.455,2.968,43.61,39.93
2009-03-16,31.08,9.77,9.67,3.076,44.12,41.58
2009-03-17,30.81,9.74,9.585,3.039,42.98,41.54
2009-03-18,30.65,9.47,9.605,3.023,44.47,42.2
2009-03-19,31.47,9.29,9.36,3.041,44.13,40.31
2009-03-20,30.76,9.15,9.14,3.217,44.17,40.6
2009-03-23,33.53,9.18,9.3,3.306,43.98,40.86
2009-03-24,31.81,9.15,9.415,3.281,44.21,41.76
2009-03-25,31.09,8.92,9.6,3.323,44.04,41.68
2009-03-26,31.68,8.84,9.565,3.314,43.15,42.06
2009-03-27,31.34,8.81,9.26,3.279,42.19,41.29
2009-03-30,28.32,8.42,9.14,3.112,40.86,40.96
2009-03-31,30.25,8.71,9.35,3.184,42.62,42.16
2009-04-01,31.98,8.92,9.555,3.151,43.53,41.69
2009-04-02,35.39,9.39,9.71,3.279,46.22,42.85
2009-04-03,34.77,9.51,9.43,3.162,46.73,41.28
2009-04-06,33.92,9.54,9.25,3.189,46.31,41.17
2009-04-07,32.9,9.51,9.455,3.22,45.49,41.71
2009-04-08,33.42,9.24,9.53,3.367,45.4,41.76
2009-04-09,34.35,9.28,9.485,3.4,46.82,41.53
2009-04-14,37.42,9.34,9.41,3.467,47.55,40.61
2009-04-15,36.85,9.76,9.52,3.385,47.2,41.24
2009-04-16,37.61,9.91,9.61,3.398,47.82,41.66
2009-04-17,39.32,10.21,9.785,3.451,48.08,42.09
2009-04-20,36.74,9.45,9.71,3.299,47.27,42.46
2009-04-21,35.73,9.53,9.01,3.352,49.57,42.36
2009-04-22,36.69,9.84,8.735,3.396,47.77,42.37
2009-04-23,35.63,10.42,8.63,3.389,48.98,39.74
2009-04-24,37.33,11.33,8.985,3.451,52.19,40.5
2009-04-27,37.17,11.16,9.14,3.517,51.53,41.48
2009-04-28,35.74,10.91,9.09,3.482,50.03,41.41
2009-04-29,37.9,11.23,9.11,3.575,51.61,43.17
2009-04-30,39.12,10.93,9.14,3.643,51.72,43.54
2009-05-04,40.63,11.15,8.44,3.797,53.13,43.54
2009-05-05,41.03,11.67,8.375,3.746,52.52,42.95
2009-05-06,44.02,12.02,8.3,3.771,53.33,43.73
2009-05-07,43.74,11.46,8.145,3.718,52.75,43.6
2009-05-08,44.6,12.01,8.135,3.79,54.4,44.27
2009-05-11,45.38,11.28,8.15,3.709,53.17,43.77
2009-05-12,44.69,10.91,8.32,3.799,53.19,43.65
2009-05-13,41.15,10.63,8.395,3.702,51.62,45.11
2009-05-14,42.18,11.08,8.42,3.689,51.71,44.66
2009-05-15,42.4,11.38,8.285,3.682,52.29,43.99
2009-05-18,44.9,11.76,8.45,3.802,54.11,44.39
2009-05-19,46.09,11.55,8.38,3.786,55.09,44.14
2009-05-20,43.81,11.66,8.335,3.828,54.14,44.83
2009-05-21,43.74,11.4,8.16,3.753,52.6,44.07
2009-05-22,44.61,10.95,8.21,3.793,52.86,43.65
2009-05-25,44.8,11.23,8.23,3.815,52.54,44.34
2009-05-26,45.77,10.99,8.27,3.863,53.13,44.8
2009-05-27,46.46,11.61,8.175,3.94,53.62,44.16
2009-05-28,46.26,11.54,8.065,3.903,52.79,44.78
2009-05-29,47.38,11.38,8.11,3.685,52.75,44.72
2009-06-01,46.46,11.65,8.25,3.75,54.1,46.33
2009-06-02,46.46,11.92,8.155,3.775,55.29,45.77
2009-06-03,46.26,11.44,8.1,3.665,55.02,44.66
2009-06-04,46.22,11.58,8.045,3.6,53.74,46.18
2009-06-05,46.51,11.62,7.96,3.595,53.17,45.88
2009-06-08,45.98,11.83,7.955,3.465,52.46,46.05
2009-06-09,46.5,11.35,7.97,3.632,52.65,45.98
2009-06-10,46.95,11.11,7.925,3.61,53.38,45.63
2009-06-11,48.16,11.29,7.98,3.65,53.8,46.01
2009-06-12,48.43,11.31,8.075,3.69,53.57,47.4
2009-06-15,47.43,10.98,7.935,3.652,51.87,45.61
2009-06-16,46.35,11.08,7.965,3.68,51.94,46.1
2009-06-17,44.95,11.15,8.13,3.66,50.74,46.76
2009-06-18,45.74,11.31,8.365,3.69,50.31,47.65
2009-06-19,44.97,11.58,8.39,3.86,51.0,48.15
2009-06-22,43.25,11.02,8.27,3.422,49.32,46.8
2009-06-23,42.67,10.9,8.24,3.45,49.64,47.16
2009-06-24,44.58,11.36,8.165,3.535,50.34,46.34
2009-06-25,45.16,11.2,8.235,3.533,49.63,44.22
2009-06-26,44.78,11.58,8.23,3.477,48.81,40.64
2009-06-29,46.14,11.87,8.435,3.517,50.11,41.23
2009-06-30,44.95,11.44,8.4,3.47,49.03,41.65
2009-07-01,46.06,11.86,8.58,3.515,50.49,42.92
2009-07-02,44.56,11.49,8.39,3.47,49.22,42.1
2009-07-03,45.45,11.46,8.315,3.47,49.48,42.59
2009-07-06,45.0,11.58,8.34,3.395,49.68,42.97
2009-07-07,45.55,11.32,8.22,3.267,48.86,42.56
2009-07-08,44.49,11.16,8.1,3.25,47.74,42.14
2009-07-09,44.95,11.23,8.07,3.307,48.22,41.98
2009-07-10,44.04,11.08,7.975,3.247,48.2,41.03
2009-07-13,45.12,11.31,8.055,3.31,49.27,41.95
2009-07-14,46.5,11.3,8.1,3.313,49.39,41.95
2009-07-15,47.01,11.84,8.165,3.45,51.32,42.97
2009-07-16,47.79,11.82,8.21,3.42,51.73,43.62
2009-07-17,48.09,12.05,8.3,3.42,52.03,43.87
2009-07-20,49.15,12.37,8.25,3.45,53.04,44.41
2009-07-21,48.33,12.61,8.3,3.5,53.86,44.84
2009-07-22,48.79,12.56,8.385,3.545,54.28,45.53
2009-07-23,49.84,12.79,8.555,3.628,55.74,46.07
2009-07-24,49.72,12.9,8.495,3.61,56.36,45.91
2009-07-27,49.78,12.63,8.525,3.655,55.25,45.85
2009-07-28,47.26,12.93,8.585,3.612,55.07,46.73
2009-07-29,47.69,13.16,8.795,3.67,56.09,46.87
2009-07-30,48.89,13.4,9.095,3.747,57.68,46.8
2009-07-31,49.71,13.3,8.99,3.813,57.04,45.72
2009-08-03,51.05,13.51,9.01,3.835,57.76,46.21
2009-08-04,51.22,13.3,8.99,3.86,56.88,46.82
2009-08-05,50.14,13.43,8.845,3.8,56.15,46.1
2009-08-06,51.51,13.27,8.775,3.842,57.35,46.01
2009-08-07,53.07,13.59,9.11,3.9,57.41,46.48
2009-08-10,52.82,13.7,9.12,3.92,56.59,46.07
2009-08-11,52.16,13.37,9.04,3.9,56.06,45.81
2009-08-12,53.55,13.62,9.15,4.005,56.8,46.13
2009-08-13,54.18,13.88,9.065,4.0,57.23,45.53
2009-08-14,54.2,13.66,8.915,3.97,59.14,45.35
2009-08-17,53.18,13.25,8.8,3.885,56.98,44.82
2009-08-18,53.87,13.22,8.875,3.973,57.37,44.66
2009-08-19,53.23,13.09,8.92,3.98,56.95,45.21
2009-08-20,54.01,13.49,9.03,4.028,57.96,45.68
2009-08-21,57.24,13.89,9.14,4.155,59.0,47.02
2009-08-24,57.34,14.39,9.2,4.195,58.9,47.07
2009-08-25,57.0,14.66,9.41,4.202,59.71,47.38
2009-08-26,55.77,14.43,9.385,4.148,61.34,47.51
2009-08-27,55.3,14.14,9.36,4.135,60.16,47.17
2009-08-28,55.54,14.64,9.385,4.125,60.72,47.92
2009-08-31,54.59,14.37,9.275,4.11,60.1,47.07
2009-09-01,52.53,14.11,9.125,4.008,59.17,46.77
2009-09-02,52.46,13.99,9.1,4.015,58.72,46.71
2009-09-03,52.12,14.01,9.13,4.04,58.07,46.34
2009-09-04,53.44,14.24,9.4,4.055,58.63,46.33
2009-09-07,54.08,14.59,9.45,4.09,60.08,46.89
2009-09-08,52.29,14.68,9.63,4.07,60.92,47.06
2009-09-09,52.63,14.72,9.665,4.155,62.7,47.3
2009-09-10,51.41,15.36,9.54,4.17,62.34,47.48
2009-09-11,51.44,15.77,9.535,4.185,62.55,47.84
2009-09-14,50.63,15.42,9.425,4.202,62.27,47.98
2009-09-15,51.61,15.06,9.53,4.215,61.82,47.79
2009-09-16,54.26,15.16,9.475,4.285,62.36,48.24
2009-09-17,55.55,16.11,9.45,4.293,62.85,48.89
2009-09-18,55.41,16.3,9.31,4.338,61.73,49.73
2009-09-21,54.53,15.48,9.3,4.313,62.07,50.55
2009-09-22,54.17,15.58,9.325,4.325,62.09,50.83
2009-09-23,54.82,15.31,9.25,4.323,61.09,50.6
2009-09-24,54.0,14.93,9.21,4.285,61.09,49.87
2009-09-25,53.77,14.65,9.31,4.26,61.37,50.37
2009-09-28,54.98,15.05,9.495,4.35,62.42,50.55
2009-09-29,56.27,14.88,9.45,4.32,62.28,50.12
2009-09-30,54.6,15.25,9.33,4.338,61.94,49.89
2009-10-01,52.51,15.01,9.165,4.24,61.29,49.44
2009-10-02,50.77,14.39,9.105,4.185,59.57,49.44
2009-10-05,51.12,14.42,9.255,4.2,60.06,49.54
2009-10-06,53.99,14.45,9.42,4.318,61.74,49.97
2009-10-07,52.93,14.78,9.375,4.285,62.72,50.28
2009-10-08,53.4,14.95,9.44,4.31,65.19,51.29
2009-10-09,53.3,15.02,9.32,4.318,65.29,51.02
2009-10-12,53.89,15.19,9.42,4.345,65.74,52.23
2009-10-13,54.16,14.62,9.305,4.29,64.46,51.97
2009-10-14,55.95,14.37,9.48,4.29,65.52,53.03
2009-10-15,56.21,14.32,9.55,4.258,66.11,53.29
2009-10-16,54.7,14.06,9.4,4.23,65.29,51.01
2009-10-19,56.0,14.04,9.46,4.262,67.5,52.43
2009-10-20,55.86,13.71,9.45,4.24,66.23,51.98
2009-10-21,56.25,13.7,9.635,4.242,66.19,52.54
2009-10-22,55.1,13.7,9.685,4.235,65.56,51.83
2009-10-23,56.25,13.86,9.565,4.185,64.89,51.76
2009-10-26,54.17,13.35,9.495,4.168,64.02,50.93
2009-10-27,53.24,13.25,9.49,4.17,63.94,51.76
2009-10-28,52.12,12.68,9.595,4.088,62.64,51.88
2009-10-29,53.74,12.79,9.575,4.142,63.99,50.61
2009-10-30,51.45,12.71,9.29,4.055,63.67,49.49
2009-11-02,53.16,12.8,9.325,4.13,63.22,49.25
2009-11-03,50.87,12.9,9.185,4.09,62.18,48.77
2009-11-04,52.63,13.12,9.285,4.1,63.24,49.69
2009-11-05,54.36,13.18,9.5,4.122,64.28,49.51
2009-11-06,55.17,13.26,9.445,4.095,65.82,48.77
2009-11-09,56.71,13.24,9.59,4.17,67.5,50.18
2009-11-10,57.0,13.15,9.59,4.222,67.71,50.21
2009-11-11,57.9,12.87,9.595,4.27,67.79,50.25
2009-11-12,57.19,13.21,9.66,4.267,67.37,50.89
2009-11-13,57.6,13.07,9.68,4.265,67.77,50.9
2009-11-16,58.1,13.67,9.77,4.33,68.67,51.6
2009-11-17,57.38,13.46,9.74,4.29,66.95,51.23
2009-11-18,57.57,13.42,9.68,4.323,66.46,50.79
2009-11-19,56.94,12.98,9.55,4.27,65.57,50.04
2009-11-20,56.24,12.64,9.5,4.193,64.58,50.11
2009-11-23,58.15,12.93,9.695,4.153,66.55,51.5
2009-11-24,56.62,12.67,9.67,4.088,66.1,51.13
2009-11-25,56.72,12.19,9.875,4.12,66.51,51.94
2009-11-26,53.85,11.67,9.76,4.008,63.52,51.03
2009-11-27,55.14,11.91,9.85,4.03,63.92,50.93
2009-11-30,55.0,11.84,9.82,3.985,62.51,50.06
2009-12-01,55.75,11.58,10.2,4.07,64.23,51.8
2009-12-02,55.05,11.59,10.345,4.085,66.06,52.51
2009-12-03,54.73,11.85,10.355,4.068,65.18,52.38
2009-12-04,55.25,12.3,10.57,4.13,66.96,53.01
2009-12-07,55.41,12.38,10.45,4.125,67.18,52.18
2009-12-08,54.54,12.2,10.12,4.06,66.0,52.18
2009-12-09,54.4,12.08,10.11,4.032,65.11,52.1
2009-12-10,54.81,12.05,10.18,4.05,65.13,52.62
2009-12-11,54.26,12.29,10.165,4.07,66.35,52.43
2009-12-14,54.76,12.37,10.265,4.082,67.11,52.59
2009-12-15,54.6,12.43,10.28,4.04,68.36,52.91
2009-12-16,56.03,12.57,10.29,4.045,69.39,53.97
2009-12-17,55.16,12.87,10.095,4.005,68.25,53.16
2009-12-18,54.4,12.93,10.02,3.995,67.74,54.41
2009-12-21,55.88,13.28,10.285,4.0,69.75,54.52
2009-12-22,55.56,13.4,10.415,4.077,70.61,55.11
2009-12-23,55.65,13.43,10.42,4.075,69.81,55.36
2009-12-28,56.21,13.55,10.445,4.065,70.21,55.63
2009-12-29,56.56,13.65,10.415,4.063,71.25,55.84
2009-12-30,55.78,13.62,10.29,4.048,70.55,54.95
2010-01-04,57.24,13.9,10.6,4.077,70.93,56.45
2010-01-05,57.13,13.86,10.51,4.07,70.59,55.71
2010-01-06,57.22,13.98,10.25,4.14,71.28,55.39
2010-01-07,58.22,14.12,10.055,4.18,72.09,55.67
2010-01-08,59.6,14.26,10.11,4.198,73.06,55.36
2010-01-11,58.76,14.39,10.18,4.188,73.63,55.79
2010-01-12,58.47,14.01,10.1,4.17,71.51,55.54
2010-01-13,58.05,14.02,10.16,4.15,72.05,55.89
2010-01-14,58.66,14.14,10.17,4.15,72.15,56.61
2010-01-15,56.51,14.34,10.035,4.09,71.57,56.55
2010-01-18,56.34,14.62,9.929,4.095,72.83,56.37
2010-01-19,56.57,14.71,10.095,4.1,73.99,57.39
2010-01-20,55.01,14.72,9.971,3.983,72.0,56.37
2010-01-21,53.57,14.31,9.876,3.975,70.69,54.99
2010-01-22,52.56,14.1,9.809,3.973,70.09,54.36
2010-01-25,51.63,13.87,9.72,3.953,70.12,53.38
2010-01-26,52.7,13.92,9.72,3.995,71.59,54.14
2010-01-27,51.75,13.71,9.66,3.947,71.25,53.52
2010-01-28,51.07,13.69,9.407,3.88,70.39,52.41
2010-01-29,52.15,14.11,9.357,3.902,71.26,53.32
2010-02-01,52.9,14.19,9.41,3.91,71.49,52.95
2010-02-02,53.88,14.52,9.44,3.947,73.09,53.52
2010-02-03,52.54,14.54,9.342,3.915,73.4,53.78
2010-02-04,49.84,14.16,9.24,3.822,70.26,53.14
2010-02-05,47.1,14.01,9.211,3.73,67.47,51.41
2010-02-08,47.45,13.92,9.372,3.77,68.7,52.7
2010-02-09,48.31,13.72,9.342,3.737,69.44,52.39
2010-02-10,49.82,13.71,9.448,3.803,70.13,51.93
2010-02-11,48.5,13.65,9.348,3.77,69.92,52.25
2010-02-12,47.6,13.67,9.42,3.81,68.87,52.73
2010-02-15,47.87,13.47,9.43,3.813,69.65,52.92
2010-02-16,49.2,13.71,9.507,3.865,69.85,53.28
2010-02-17,51.15,14.39,9.55,3.918,70.92,53.6
2010-02-18,52.25,14.57,9.657,3.95,71.74,54.15
2010-02-19,53.08,14.77,9.752,3.975,71.69,54.42
2010-02-22,53.95,14.78,9.675,3.977,72.17,53.86
2010-02-23,52.63,14.95,9.502,3.938,71.2,53.77
2010-02-24,52.9,14.64,9.52,3.983,70.93,53.64
2010-02-25,51.51,14.44,9.4,3.9,69.18,52.64
2010-02-26,53.13,15.06,9.45,3.983,71.74,53.44
2010-03-01,54.3,15.27,9.573,4.017,73.67,54.53
2010-03-02,54.7,15.35,9.54,4.037,74.91,54.7
2010-03-03,54.85,15.39,9.56,4.05,76.09,54.85
2010-03-04,54.77,15.55,9.571,4.028,75.71,54.52
2010-03-05,56.78,15.86,9.68,4.082,78.38,55.47
2010-03-08,57.21,15.78,9.747,4.12,77.42,55.46
2010-03-09,56.92,15.34,9.778,4.13,77.23,55.88
2010-03-10,57.47,15.18,9.811,4.157,77.88,55.84
2010-03-11,56.9,14.76,9.905,4.168,77.29,55.36
2010-03-12,57.0,14.59,9.885,4.145,77.88,55.11
2010-03-15,56.18,14.57,9.808,4.133,77.22,55.66
2010-03-16,57.48,14.55,9.838,4.182,78.17,56.91
2010-03-17,57.72,14.39,9.86,4.2,77.51,55.99
2010-03-18,57.2,14.59,9.864,4.122,78.57,56.26
2010-03-19,57.32,14.74,9.89,4.135,78.06,56.27
2010-03-22,57.14,14.91,9.85,4.11,78.24,56.04
2010-03-23,57.64,14.6,9.871,4.14,78.89,55.83
2010-03-24,57.84,15.07,9.823,4.13,78.51,55.66
2010-03-25,58.73,15.17,9.877,4.15,78.87,56.04
2010-03-26,58.72,15.23,9.871,4.122,78.59,55.43
2010-03-29,58.82,15.21,9.95,4.177,78.95,55.2
2010-03-30,58.29,14.79,9.986,4.175,78.31,55.1
2010-03-31,56.86,14.8,10.035,4.14,77.99,54.9
2010-04-01,57.8,15.15,10.02,4.18,79.85,54.87
2010-04-06,57.99,15.05,10.08,4.18,79.61,54.35
2010-04-07,56.38,14.9,10.065,4.148,77.94,55.01
2010-04-08,55.35,14.45,9.972,4.12,76.56,54.67
2010-04-09,56.75,14.81,10.04,4.177,79.66,55.12
2010-04-12,57.2,14.68,10.07,4.182,79.98,54.98
2010-04-13,56.72,14.43,10.065,4.15,81.16,54.38
2010-04-14,57.6,14.61,10.125,4.165,81.46,54.57
2010-04-15,57.53,14.67,10.11,4.23,81.58,54.66
2010-04-16,55.35,14.52,10.0,4.185,78.88,53.76
2010-04-19,55.35,14.33,9.986,4.168,78.15,53.77
2010-04-20,55.88,14.55,10.03,4.207,79.46,54.15
2010-04-21,53.98,14.49,9.965,4.17,78.95,53.67
2010-04-22,52.82,14.28,9.893,4.125,78.56,53.31
2010-04-23,52.96,14.43,9.914,4.133,80.18,53.19
2010-04-26,54.56,14.5,9.9,4.14,81.44,53.81
2010-04-27,50.73,13.95,9.711,4.07,77.78,51.84
2010-04-28,50.98,13.85,9.644,3.943,76.68,51.61
2010-04-29,52.1,14.13,9.776,3.957,78.34,51.14
2010-04-30,52.13,13.94,9.779,3.953,78.26,51.39
2010-05-03,52.3,13.77,9.878,3.96,78.66,51.24
2010-05-04,49.1,13.57,8.91,3.832,75.89,50.23
2010-05-05,47.78,13.72,8.892,3.783,75.71,50.68
2010-05-06,46.58,13.86,8.83,3.685,75.4,50.09
2010-05-07,43.93,13.47,8.55,3.545,71.66,48.25
2010-05-10,53.11,14.07,8.8,3.828,78.88,51.35
2010-05-11,51.88,14.56,8.818,3.795,79.52,51.0
2010-05-12,52.35,15.3,9.071,3.855,82.16,51.48
2010-05-13,51.81,15.44,9.21,3.813,82.6,51.44
2010-05-14,47.97,16.22,8.94,3.6,79.36,50.19
2010-05-17,47.79,15.9,9.015,3.608,78.49,50.4
2010-05-18,49.3,16.88,9.096,3.707,80.11,50.7
2010-05-19,46.3,16.26,8.915,3.612,77.65,50.12
2010-05-20,45.81,15.94,8.928,3.557,75.17,47.22
2010-05-21,46.22,15.75,8.818,3.57,75.47,46.57
2010-05-24,46.55,15.58,8.797,3.608,74.67,46.65
2010-05-25,45.25,15.17,8.787,3.53,73.22,46.06
2010-05-26,45.31,15.67,8.928,3.615,75.78,47.08
2010-05-27,47.33,15.93,9.113,3.757,78.29,48.79
2010-05-28,46.97,15.99,9.154,3.75,77.43,48.76
2010-05-31,46.3,16.19,9.115,3.737,77.7,49.19
2010-06-01,45.97,15.96,9.187,3.76,78.15,49.16
2010-06-02,46.09,15.95,9.278,3.715,78.75,49.29
2010-06-03,45.87,16.2,9.302,3.803,80.29,50.02
2010-06-04,43.12,15.99,9.203,3.675,78.65,48.7
2010-06-07,42.69,16.03,9.159,3.648,78.17,47.75
2010-06-08,41.48,16.13,9.09,3.645,78.32,47.66
2010-06-09,42.32,17.11,9.228,3.715,81.29,48.26
2010-06-10,43.82,17.88,9.385,3.767,82.3,48.94
2010-06-11,46.27,17.54,9.404,3.82,82.83,49.44
2010-06-14,47.5,18.21,9.48,3.895,82.98,50.32
2010-06-15,49.25,18.26,9.611,3.93,82.39,50.66
2010-06-16,49.34,17.94,9.61,3.955,83.02,51.08
2010-06-17,49.06,17.88,9.704,3.973,84.04,50.84
2010-06-18,50.18,17.82,9.653,3.965,84.17,49.31
2010-06-21,50.32,17.77,9.656,3.86,87.04,49.74
2010-06-22,49.35,17.86,9.709,3.825,85.89,50.3
2010-06-23,48.28,17.85,9.689,3.763,84.97,50.03
2010-06-24,45.88,17.48,9.58,3.65,82.95,49.17
2010-06-25,45.37,17.39,9.74,3.592,81.82,48.76
2010-06-28,47.01,17.49,9.897,3.62,84.06,49.64
2010-06-29,43.75,16.9,9.695,3.497,80.43,48.43
2010-06-30,44.77,16.77,9.703,3.49,80.94,49.27
2010-07-01,43.49,16.28,9.72,3.44,76.78,47.97
2010-07-02,44.2,15.7,9.534,3.463,76.53,46.81
2010-07-05,43.45,16.08,9.645,3.432,76.64,46.25
2010-07-06,45.29,16.26,9.772,3.505,79.06,46.79
2010-07-07,47.98,16.65,9.945,3.6,78.6,46.47
2010-07-08,49.57,16.82,9.971,3.635,80.27,46.85
2010-07-09,50.09,16.91,9.973,3.655,81.02,47.29
2010-07-12,50.0,17.05,9.886,3.662,80.55,47.85
2010-07-13,51.45,17.55,10.025,3.725,82.48,48.51
2010-07-14,50.74,17.29,10.08,3.735,82.28,48.84
2010-07-15,48.7,16.45,10.18,3.68,81.97,48.46
2010-07-16,47.06,16.32,10.04,3.608,80.64,47.42
2010-07-19,47.14,16.45,10.12,3.62,79.58,47.69
2010-07-20,46.97,15.98,10.005,3.598,80.08,46.89
2010-07-21,47.59,16.28,10.055,3.618,81.16,46.63
2010-07-22,49.85,17.24,10.27,3.7,84.04,47.28
2010-07-23,49.82,17.9,10.21,3.678,84.81,45.27
2010-07-26,51.0,17.84,10.255,3.707,85.64,45.35
2010-07-27,53.8,17.39,10.325,3.725,83.15,44.92
2010-07-28,54.96,17.35,10.25,3.717,83.5,45.19
2010-07-29,53.4,17.48,10.34,3.73,82.96,44.59
2010-07-30,52.71,18.07,10.31,3.767,84.37,44.34
2010-08-02,55.49,17.96,10.45,3.842,85.9,45.17
2010-08-03,55.79,17.9,10.415,3.855,85.49,45.43
2010-08-04,55.89,18.03,10.5,3.898,85.77,45.99
2010-08-05,55.99,18.56,10.21,3.898,86.98,45.81
2010-08-06,55.71,18.43,10.155,3.835,86.18,45.03
2010-08-09,56.96,18.25,10.315,3.915,87.78,45.77
2010-08-10,56.0,18.18,10.24,3.89,86.77,45.99
2010-08-11,53.8,17.75,10.125,3.8,83.98,45.21
2010-08-12,53.58,18.05,10.39,3.832,83.75,45.08
2010-08-13,53.27,17.91,10.485,3.815,84.39,44.53
2010-08-16,52.58,18.0,10.58,3.805,84.32,44.49
2010-08-17,53.72,18.32,10.51,3.89,85.32,44.94
2010-08-18,53.03,18.37,10.415,3.852,85.7,45.38
2010-08-19,51.7,18.1,10.205,3.765,84.35,44.81
